,GCN,GCN,Deepsets,Deepsets,Deepsets (prop training),Deepsets (prop training)
,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std
0,0.9252525252525253,0.03492363276327408,0.9727272727272727,0.020581453585134357,0.9747474747474748,0.01972644489485795
