Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,10.74
Reach Avoid Inifnite,RAI_2,0.0
Reach Avoid Inifnite,RAI_3,486.34
Reach Avoid Inifnite,RAI_4,451.8
Reach Avoid Inifnite,RAI_5,437.56
Reach Avoid Inifnite,RAI_6,145.28
