Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,12.7
Reach Avoid Inifnite,RAI_2,3.96
Reach Avoid Inifnite,RAI_3,485.24
Reach Avoid Inifnite,RAI_4,448.26
Reach Avoid Inifnite,RAI_5,303.08
Reach Avoid Inifnite,RAI_6,5.3
