Task Set,Task ID,Successes,Avg Steps,Avg Discounted Return
Reach Avoid General,RA_1,50,70.04,0.25300014236537044
Reach Avoid General,RA_2,50,43.34,0.4405908317020413
Reach Avoid General,RA_3,49,59.795918367346935,0.301784067058168
Reach Avoid General,RA_4,45,38.91111111111111,0.4291409872603144
Reach Avoid General,RA_5,50,28.6,0.6153354965559232
