Task Set,Task ID,Successes,Avg Steps,Avg Discounted Return
Reach Avoid General,RA_1,50,70.04,0.25393440817930285
Reach Avoid General,RA_2,50,46.16,0.4149906985851451
Reach Avoid General,RA_3,46,59.80434782608695,0.28411160335711294
Reach Avoid General,RA_4,42,36.785714285714285,0.42054917567658057
Reach Avoid General,RA_5,48,35.0625,0.5197981163033853
