Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,12.32
Reach Avoid Inifnite,RAI_2,4.1
Reach Avoid Inifnite,RAI_3,475.16
Reach Avoid Inifnite,RAI_4,437.76
Reach Avoid Inifnite,RAI_5,452.1
Reach Avoid Inifnite,RAI_6,381.72
