Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,12.54
Reach Avoid Inifnite,RAI_2,0.0
Reach Avoid Inifnite,RAI_3,484.7
Reach Avoid Inifnite,RAI_4,445.84
Reach Avoid Inifnite,RAI_5,465.0
Reach Avoid Inifnite,RAI_6,113.96
