Task Set,Task ID,Successes,Avg Steps,Avg Discounted Return
Reach Avoid General,RA_1,50,69.5,0.25616967147195446
Reach Avoid General,RA_2,46,45.67391304347826,0.393130608228716
Reach Avoid General,RA_3,44,58.61363636363637,0.27675604836042333
Reach Avoid General,RA_4,44,36.70454545454545,0.43989464595587924
Reach Avoid General,RA_5,50,38.7,0.5064754348326509
