,GCN,GCN,Deepsets,Deepsets,Deepsets (prop training),Deepsets (prop training)
,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std
0,0.7351532567049808,0.008170401972405397,0.7280128874956461,0.00849358828580962,0.6974050853361198,0.009295506190097396
