Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,29,3.9655172413793105,0.9422120487746208
Reach,R_2,29,5.068965517241379,0.9213807733163697
Reach,R_3,29,7.586206896551724,0.8758536908311674
Avoid 2,A2_1,28,4.75,0.8959559321176725
Avoid 2,A2_2,27,3.1481481481481484,0.8917589295448277
Avoid 2,A2_3,28,3.642857142857143,0.9157874804987586
Avoid 2,A2_4,29,1.5862068965517242,0.9883583448275862
Avoid 2,A2_5,22,2.8181818181818183,0.7315531364413793
Avoid 2,A2_6,29,2.896551724137931,0.9627796192000001
Avoid 3,A3_1,18,3.111111111111111,0.5950014123034484
Avoid 3,A3_2,19,3.526315789473684,0.623081160955542
Avoid 3,A3_3,27,3.1481481481481484,0.8917589295448277
Avoid 3,A3_4,18,3.111111111111111,0.5950014123034484
Avoid 4,A4_1,20,2.95,0.6632772743724138
Avoid 4,A4_2,21,2.857142857142857,0.6977600329931035
Avoid 4,A4_3,24,2.125,0.8092124137931035
Avoid 4,A4_4,21,2.857142857142857,0.6977600329931035
Avoid 4,A4_5,29,1.6206896551724137,0.9876824827586207
Avoid 5,A5_1,20,2.95,0.6632772743724138
Avoid 5,A5_2,18,3.2777777777777777,0.5929735502344828
Avoid 5,A5_3,18,2.388888888888889,0.6036678620689656
Avoid 5,A5_4,12,2.5833333333333335,0.40088165517241375
Avoid 5,A5_5,2,1.0,0.06896551724137931
Avoid 5,A5_6,18,3.111111111111111,0.5950014123034484
Reach Avoid General,RA_1,29,3.0689655172413794,0.9593719005793102
Reach Avoid General,RA_2,22,3.227272727272727,0.7254833433379311
Reach Avoid General,RA_3,29,3.6206896551724137,0.9487968323332415
Reach Avoid General,RA_4,29,3.586206896551724,0.9494078011586208
Reach Avoid General,RA_5,26,3.3461538461538463,0.8553264599194483
Reach Avoid General,RA_6,25,3.12,0.826213555751724
Reach Avoid General,RA_7,18,4.055555555555555,0.5837637288849654
Reach Avoid X and not Y,RXNY_1,23,1.9565217391304348,0.7780411034482759
Reach Avoid X and not Y,RXNY_2,29,1.8275862068965518,0.9835583448275863
Reach Avoid X and not Y,RXNY_3,22,2.8181818181818183,0.7315531364413793
Reach Avoid X and not Y,RXNY_4,27,1.8148148148148149,0.9159856551724139
Reach Avoid X and not Y,RXNY_5,7,1.8571428571428572,0.23729627586206894
