Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,29,3.689655172413793,0.9473669462068967
Reach,R_2,29,4.9655172413793105,0.9232127821241379
Reach,R_3,29,7.0344827586206895,0.885633521505504
Avoid 2,A2_1,8,3.625,0.2618252185401379
Avoid 2,A2_2,27,3.111111111111111,0.892327724137931
Avoid 2,A2_3,5,2.2,0.16833075862068964
Avoid 2,A2_4,27,2.037037037037037,0.9119431779310346
Avoid 2,A2_5,21,3.142857142857143,0.6939187196689656
Avoid 2,A2_6,28,3.4642857142857144,0.9190872988689655
Avoid 3,A3_1,14,4.285714285714286,0.4521685881445517
Avoid 3,A3_2,18,5.333333333333333,0.5695151804700275
Avoid 3,A3_3,26,3.6538461538461537,0.8501217816275862
Avoid 3,A3_4,13,2.5384615384615383,0.43464744827586205
Avoid 4,A4_1,9,1.6666666666666667,0.3062344827586207
Avoid 4,A4_2,19,3.8421052631578947,0.6192546901031724
Avoid 4,A4_3,29,2.4482758620689653,0.9715266372413794
Avoid 4,A4_4,8,1.5,0.27311724137931037
Avoid 4,A4_5,28,2.107142857142857,0.9444248386206897
Avoid 5,A5_1,2,1.5,0.06827586206896552
Avoid 5,A5_2,13,4.0,0.42216699553103443
Avoid 5,A5_3,13,2.5384615384615383,0.43464744827586205
Avoid 5,A5_4,2,1.0,0.06896551724137931
Avoid 5,A5_5,5,2.2,0.16830344827586205
Avoid 5,A5_6,13,4.0,0.42216699553103443
Reach Avoid General,RA_1,29,2.9310344827586206,0.9619553103448276
Reach Avoid General,RA_2,24,5.875,0.7506399390504342
Reach Avoid General,RA_3,28,3.9642857142857144,0.9097560816573794
Reach Avoid General,RA_4,29,2.9310344827586206,0.9619553103448276
Reach Avoid General,RA_5,29,3.586206896551724,0.9493537157517242
Reach Avoid General,RA_6,21,3.6666666666666665,0.6865499195586208
Reach Avoid General,RA_7,20,4.45,0.6435443288342069
Reach Avoid X and not Y,RXNY_1,27,2.4814814814814814,0.9039534013793105
Reach Avoid X and not Y,RXNY_2,29,1.5517241379310345,0.9889793103448276
Reach Avoid X and not Y,RXNY_3,21,3.142857142857143,0.6939187196689656
Reach Avoid X and not Y,RXNY_4,29,1.896551724137931,0.9822063448275863
Reach Avoid X and not Y,RXNY_5,15,4.0,0.4873410019376551
