Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,29,5.241379310344827,0.9185250975491088
Reach,R_2,29,4.931034482758621,0.9239649725969213
Reach,R_3,29,8.172413793103448,0.8654110875705514
Avoid 2,A2_1,3,1.0,0.10344827586206896
Avoid 2,A2_2,29,2.896551724137931,0.962724998510345
Avoid 2,A2_3,3,1.0,0.10344827586206896
Avoid 2,A2_4,29,1.6896551724137931,0.9863031724137932
Avoid 2,A2_5,26,3.1538461538461537,0.8587763309241381
Avoid 2,A2_6,26,2.9615384615384617,0.8620750785103449
Avoid 3,A3_1,26,3.1538461538461537,0.8587763309241381
Avoid 3,A3_2,3,1.0,0.10344827586206896
Avoid 3,A3_3,29,2.9310344827586206,0.9620759005793105
Avoid 3,A3_4,26,3.1538461538461537,0.8587763309241381
Avoid 4,A4_1,26,3.1538461538461537,0.8587763309241381
Avoid 4,A4_2,27,3.2222222222222223,0.8905821295448276
Avoid 4,A4_3,29,2.0,0.9802055227586208
Avoid 4,A4_4,26,3.1538461538461537,0.8587763309241381
Avoid 4,A4_5,29,1.6896551724137931,0.9863031724137932
Avoid 5,A5_1,26,3.1538461538461537,0.8587763309241381
Avoid 5,A5_2,26,3.1538461538461537,0.8587763309241381
Avoid 5,A5_3,20,2.35,0.6712811089655173
Avoid 5,A5_4,7,2.4285714285714284,0.23459255172413793
Avoid 5,A5_5,27,5.222222222222222,0.855562630360099
Avoid 5,A5_6,26,3.1538461538461537,0.8587763309241381
Reach Avoid General,RA_1,29,3.0689655172413794,0.9593586536827586
Reach Avoid General,RA_2,27,3.2962962962962963,0.8893226199194484
Reach Avoid General,RA_3,26,3.8846153846153846,0.8461717838366899
Reach Avoid General,RA_4,29,3.4827586206896552,0.9514491804689658
Reach Avoid General,RA_5,29,4.137931034482759,0.9388857368297931
Reach Avoid General,RA_6,27,3.185185185185185,0.8912312274758621
Reach Avoid General,RA_7,26,6.153846153846154,0.8082734124551509
Reach Avoid X and not Y,RXNY_1,29,2.0,0.9802328331034482
Reach Avoid X and not Y,RXNY_2,29,1.5862068965517242,0.9883307586206896
Reach Avoid X and not Y,RXNY_3,26,3.1538461538461537,0.8587763309241381
Reach Avoid X and not Y,RXNY_4,28,1.7142857142857142,0.9518204137931034
Reach Avoid X and not Y,RXNY_5,26,3.1538461538461537,0.8587763309241381
