Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,11.32
Reach Avoid Inifnite,RAI_2,6.06
Reach Avoid Inifnite,RAI_3,487.92
Reach Avoid Inifnite,RAI_4,446.58
Reach Avoid Inifnite,RAI_5,419.86
Reach Avoid Inifnite,RAI_6,11.36
