Task Set,Task ID,Successes,Avg Steps,Avg Discounted Return
Reach Avoid General,RA_1,50,69.76,0.2552644318308752
Reach Avoid General,RA_2,50,43.98,0.434352631756197
Reach Avoid General,RA_3,44,60.11363636363637,0.26959034045110614
Reach Avoid General,RA_4,44,38.36363636363637,0.42773956380961203
Reach Avoid General,RA_5,29,24.06896551724138,0.38042490849540306
