Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,12.22
Reach Avoid Inifnite,RAI_2,3.14
Reach Avoid Inifnite,RAI_3,485.48
Reach Avoid Inifnite,RAI_4,445.9
Reach Avoid Inifnite,RAI_5,474.26
Reach Avoid Inifnite,RAI_6,1.94
