Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,12.42
Reach Avoid Inifnite,RAI_2,3.56
Reach Avoid Inifnite,RAI_3,484.88
Reach Avoid Inifnite,RAI_4,446.18
Reach Avoid Inifnite,RAI_5,473.5
Reach Avoid Inifnite,RAI_6,53.04
