Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,29,3.9310344827586206,0.942729991724138
Reach,R_2,29,5.068965517241379,0.9213041745677242
Reach,R_3,29,7.275862068965517,0.8813420487554328
Avoid 2,A2_1,8,3.0,0.2651626735602317
Avoid 2,A2_2,28,3.8214285714285716,0.9122756578206896
Avoid 2,A2_3,9,3.0,0.2981903558620689
Avoid 2,A2_4,28,1.6428571428571428,0.9531721379310345
Avoid 2,A2_5,25,2.84,0.8310922313931035
Avoid 2,A2_6,25,3.48,0.8205685826273101
Avoid 3,A3_1,13,3.769230769230769,0.4241543003586206
Avoid 3,A3_2,8,2.625,0.26702013793103446
Avoid 3,A3_3,26,3.769230769230769,0.848160181078069
Avoid 3,A3_4,20,3.45,0.6566778865655173
Avoid 4,A4_1,19,3.1578947368421053,0.6276301624275862
Avoid 4,A4_2,20,2.95,0.6634784382896551
Avoid 4,A4_3,24,1.9583333333333333,0.8119293848275861
Avoid 4,A4_4,19,3.0526315789473686,0.6289956796689655
Avoid 4,A4_5,29,1.5517241379310345,0.9890342068965517
Avoid 5,A5_1,14,3.5714285714285716,0.4586370589793103
Avoid 5,A5_2,12,3.6666666666666665,0.39238905897931037
Avoid 5,A5_3,10,2.3,0.3359718620689655
Avoid 5,A5_4,3,1.3333333333333333,0.10275862068965518
Avoid 5,A5_5,0,,0.0
Avoid 5,A5_6,13,3.6923076923076925,0.42484395553103443
Reach Avoid General,RA_1,29,4.241379310344827,0.9373696412092469
Reach Avoid General,RA_2,27,7.407407407407407,0.8201207140520658
Reach Avoid General,RA_3,20,3.75,0.6527519979100689
Reach Avoid General,RA_4,29,3.0,0.9606035862068967
Reach Avoid General,RA_5,29,3.6206896551724137,0.9486778536827588
Reach Avoid General,RA_6,19,3.3157894736842106,0.6254279005793104
Reach Avoid General,RA_7,22,4.2727272727272725,0.710454673661793
Reach Avoid X and not Y,RXNY_1,25,1.92,0.8463848331034483
Reach Avoid X and not Y,RXNY_2,29,1.5517241379310345,0.9889793103448276
Reach Avoid X and not Y,RXNY_3,25,2.84,0.8310922313931035
Reach Avoid X and not Y,RXNY_4,28,1.6428571428571428,0.9531721379310345
Reach Avoid X and not Y,RXNY_5,16,3.25,0.5276025762206896
