Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,27,3.4074074074074074,0.8870803254068966
Reach,R_2,29,3.9310344827586206,0.9427554203586209
Reach,R_3,29,6.586206896551724,0.8936742765465641
Avoid 2,A2_1,26,4.076923076923077,0.8433225963693031
Avoid 2,A2_2,29,2.9310344827586206,0.9620350729931034
Avoid 2,A2_3,23,3.1739130434782608,0.7594232765815172
Avoid 2,A2_4,26,1.6923076923076923,0.8842342068965517
Avoid 2,A2_5,24,3.0833333333333335,0.7938922420987586
Avoid 2,A2_6,29,2.3448275862068964,0.9735134067862069
Avoid 3,A3_1,19,3.0526315789473686,0.6288350729931034
Avoid 3,A3_2,17,3.3529411764705883,0.5594484075056552
Avoid 3,A3_3,27,3.0,0.8944488660965518
Avoid 3,A3_4,23,3.0434782608695654,0.7613040385103448
Avoid 4,A4_1,21,2.857142857142857,0.6978005902344827
Avoid 4,A4_2,25,2.28,0.8403685792
Avoid 4,A4_3,29,1.6206896551724137,0.9876824827586208
Avoid 4,A4_4,25,2.6,0.8350419695448276
Avoid 4,A4_5,27,1.9259259259259258,0.9139713158620688
Avoid 5,A5_1,21,2.857142857142857,0.6978005902344827
Avoid 5,A5_2,19,3.0526315789473686,0.6288350729931034
Avoid 5,A5_3,21,2.1904761904761907,0.7070615172413793
Avoid 5,A5_4,21,3.238095238095238,0.6925129317539311
Avoid 5,A5_5,20,3.35,0.658148070294069
Avoid 5,A5_6,19,3.0526315789473686,0.6288350729931034
Reach Avoid General,RA_1,29,2.793103448275862,0.9646987751724138
Reach Avoid General,RA_2,23,3.0434782608695654,0.7613040385103448
Reach Avoid General,RA_3,29,3.3793103448275863,0.9533537486344829
Reach Avoid General,RA_4,29,2.7586206896551726,0.9653746372413794
Reach Avoid General,RA_5,27,3.3333333333333335,0.8883636738228966
Reach Avoid General,RA_6,27,2.925925925925926,0.8958005902344828
Reach Avoid General,RA_7,25,3.68,0.8170429342918621
Reach Avoid X and not Y,RXNY_1,27,1.962962962962963,0.9132819310344827
Reach Avoid X and not Y,RXNY_2,27,1.7407407407407407,0.917351172413793
Reach Avoid X and not Y,RXNY_3,24,3.0833333333333335,0.7938922420987586
Reach Avoid X and not Y,RXNY_4,24,1.5416666666666667,0.8186755862068964
Reach Avoid X and not Y,RXNY_5,21,2.9523809523809526,0.6965153763310344
