Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,27,3.5555555555555554,0.884417158510345
Reach,R_2,29,4.724137931034483,0.9277434909815173
Reach,R_3,28,6.5,0.864598614726767
Avoid 2,A2_1,24,4.458333333333333,0.7728789423431585
Avoid 2,A2_2,29,2.7241379310344827,0.9659969710344827
Avoid 2,A2_3,27,3.037037037037037,0.8938933345125517
Avoid 2,A2_4,26,1.4615384615384615,0.8883583448275861
Avoid 2,A2_5,17,2.3529411764705883,0.5705644137931035
Avoid 2,A2_6,25,2.32,0.8396380964413793
Avoid 3,A3_1,17,2.823529411764706,0.5652234757517242
Avoid 3,A3_2,17,3.8823529411764706,0.5537854433761994
Avoid 3,A3_3,21,2.8095238095238093,0.698368303337931
Avoid 3,A3_4,21,2.6666666666666665,0.7003958895448277
Avoid 4,A4_1,18,2.6666666666666665,0.6003958895448276
Avoid 4,A4_2,21,2.238095238095238,0.7064932688551725
Avoid 4,A4_3,29,1.6206896551724137,0.9876686896551724
Avoid 4,A4_4,23,2.391304347826087,0.7714303723034482
Avoid 4,A4_5,23,1.2608695652173914,0.7890066206896551
Avoid 5,A5_1,17,2.823529411764706,0.5652234757517242
Avoid 5,A5_2,17,2.823529411764706,0.5652234757517242
Avoid 5,A5_3,10,1.5,0.34142041379310345
Avoid 5,A5_4,16,2.9375,0.5308743000297931
Avoid 5,A5_5,2,1.0,0.06896551724137931
Avoid 5,A5_6,17,2.823529411764706,0.5652234757517242
Reach Avoid General,RA_1,29,2.7241379310344827,0.9659969710344827
Reach Avoid General,RA_2,20,2.95,0.6633027083056551
Reach Avoid General,RA_3,25,3.6,0.8182605673953103
Reach Avoid General,RA_4,29,2.7241379310344827,0.9659969710344827
Reach Avoid General,RA_5,29,3.0344827586206895,0.9599658316137931
Reach Avoid General,RA_6,26,2.923076923076923,0.8627355469263448
Reach Avoid General,RA_7,23,3.130434782608696,0.7599496103746207
Reach Avoid X and not Y,RXNY_1,27,1.6666666666666667,0.9187031724137932
Reach Avoid X and not Y,RXNY_2,27,1.5925925925925926,0.9200551724137932
Reach Avoid X and not Y,RXNY_3,17,2.3529411764705883,0.5705644137931035
Reach Avoid X and not Y,RXNY_4,21,1.380952380952381,0.7186755862068965
Reach Avoid X and not Y,RXNY_5,22,2.409090909090909,0.7376372688551724
