,Deepsets (0.85),Deepsets (0.85),Deepsets (0.9),Deepsets (0.9),Deepsets (15M),Deepsets (15M),GCN (0.85),GCN (0.85),GCN (0.9),GCN (0.9),GCN (15M),GCN (15M),GCN (defrosted 25M),GCN (defrosted 25M)
,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std
1,0.8551724137931035,0.2148321399156069,0.8382445141065831,0.24096450944559078,0.954858934169279,0.1192475829764881,0.8733542319749217,0.16227953311691232,0.904075235109718,0.1367806113574613,0.890282131661442,0.2051220568945808,0.9009404388714736,0.2055393884107944
2,0.5748275862068966,0.35209767183452717,0.5648275862068965,0.3421892169055994,0.8358620689655172,0.2119004096054616,0.7927586206896551,0.2046716578201842,0.8065517241379311,0.211494596451493,0.8151724137931035,0.2396251531682659,0.8513793103448276,0.1938835842278963
3,0.3191570881226054,0.3190586427629919,0.3314176245210727,0.3227284282159943,0.5969348659003831,0.2997618486821449,0.6601532567049809,0.2544133429250372,0.6766283524904215,0.2671803305762646,0.6900383141762453,0.2803982617894485,0.7210727969348659,0.2584875490977535
4,0.1560344827586207,0.1985361859270811,0.1689655172413793,0.2177880368915595,0.3517241379310344,0.2670132507945634,0.4767241379310344,0.25338229260723094,0.496551724137931,0.26984824202087865,0.4732758620689655,0.283408368278818,0.5051724137931035,0.2546301320773156
5,0.0443349753694581,0.040019893618894,0.0492610837438423,0.0361993558046759,0.1921182266009852,0.090027915677325,0.3596059113300492,0.2051296828931702,0.3645320197044335,0.2330418950249225,0.374384236453202,0.2384969150130083,0.4137931034482758,0.2547326792876417
