,Deepsets (0.85),Deepsets (0.85),Deepsets (0.9),Deepsets (0.9),Deepsets (15M),Deepsets (15M),GCN (0.85),GCN (0.85),GCN (0.9),GCN (0.9),GCN (15M),GCN (15M),GCN (defrosted 25M),GCN (defrosted 25M)
,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std
0,0.0443349753694581,0.040019893618894,0.0492610837438423,0.0361993558046759,0.1921182266009852,0.090027915677325,0.3596059113300492,0.2051296828931702,0.3645320197044335,0.2330418950249225,0.374384236453202,0.2384969150130083,0.4137931034482758,0.2547326792876417
