,Deepsets (0.85),Deepsets (0.85),Deepsets (0.9),Deepsets (0.9),Deepsets (15M),Deepsets (15M),GCN (0.85),GCN (0.85),GCN (0.9),GCN (0.9),GCN (15M),GCN (15M),GCN (defrosted 25M),GCN (defrosted 25M)
,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std
0,0.5748275862068966,0.35209767183452717,0.5648275862068965,0.3421892169055994,0.8358620689655172,0.2119004096054616,0.7927586206896551,0.2046716578201842,0.8065517241379311,0.211494596451493,0.8151724137931035,0.2396251531682659,0.8513793103448276,0.1938835842278963
