,GCN,GCN,Deepsets,Deepsets,Deepsets (prop training),Deepsets (prop training)
,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std
0,0.7794496691048415,0.008963740932431796,0.8418669453152212,0.00696215388681219,0.7743643329850227,0.00771873681305617
