,GCN,GCN,Deepsets,Deepsets,Deepsets (prop training),Deepsets (prop training)
,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std
0,0.5012626262626262,0.011202043677005299,0.5695315221177291,0.008308374613624266,0.5109717868338558,0.008791528513248187
