,GCN,GCN,Deepsets,Deepsets,Deepsets (prop training),Deepsets (prop training),GCN (prop training),GCN (prop training)
,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std,successes_mean,successes_std
0,0.8909787530477186,0.0037039140031507,0.9284569836293974,0.0040807915422704,0.9086729362591432,0.0033482060903892,0.8600487634970394,0.004288651616071441
