Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Avoid 2,A2_1,8,2.125,0.2696965517241379
Avoid 2,A2_2,8,2.25,0.26902068965517245
Avoid 2,A2_3,7,2.7142857142857144,0.23326731586206895
Avoid 2,A2_4,4,2.0,0.13518620689655172
Avoid 2,A2_5,20,8.65,0.5917395682505541
Avoid 2,A2_6,29,6.172413793103448,0.9014395498624027
Avoid 3,A3_1,8,4.75,0.2559685005285517
Avoid 3,A3_2,13,4.076923076923077,0.4217643587640496
Avoid 3,A3_3,8,4.75,0.2559685005285517
Avoid 3,A3_4,1,1.0,0.034482758620689655
Avoid 4,A4_1,13,2.5384615384615383,0.4347285627586207
Avoid 4,A4_2,1,4.0,0.032454896551724136
Avoid 5,A5_1,1,1.0,0.034482758620689655
Reach 2,R2_1,29,3.9310344827586206,0.9429536692016112
Reach 2,R2_2,29,3.1379310344827585,0.9579807006896552
Reach 2,R2_3,29,3.9310344827586206,0.9429536692016112
Reach 2,R2_4,29,4.172413793103448,0.9380925019586207
Reach 3,R3_1,29,3.9655172413793105,0.9421463443862069
Reach 3,R3_2,29,4.655172413793103,0.929002211091862
Avoid Easy,AE_1,9,2.4444444444444446,0.30148910344827584
Avoid Easy,AE_2,22,3.0,0.7288761764413794
Avoid Easy,AE_4,29,1.8620689655172413,0.9828689655172415
Avoid Easy,AE_5,21,6.142857142857143,0.6537697774777895
Avoid Easy,AE_6,29,3.7241379310344827,0.9465975448275862
Avoid Easy,AE_7,19,2.9473684210526314,0.6302808935724138
Avoid Easy,AE_8,9,2.4444444444444446,0.30148910344827584
Avoid Easy,AE_9,19,2.5789473684210527,0.6347977986206897
