Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,11.16
Reach Avoid Inifnite,RAI_2,4.48
Reach Avoid Inifnite,RAI_3,485.26
Reach Avoid Inifnite,RAI_4,446.72
Reach Avoid Inifnite,RAI_5,462.4
Reach Avoid Inifnite,RAI_6,8.96
