Task Set,Task ID,Accepting visits
Reach Avoid Inifnite,RAI_1,12.38
Reach Avoid Inifnite,RAI_2,0.0
Reach Avoid Inifnite,RAI_3,485.42
Reach Avoid Inifnite,RAI_4,449.22
Reach Avoid Inifnite,RAI_5,144.1
Reach Avoid Inifnite,RAI_6,27.02
