Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,29,4.241379310344827,0.9369389783194484
Reach,R_2,29,3.8620689655172415,0.9440279172413794
Reach,R_3,29,7.206896551724138,0.8825280032243241
Avoid 2,A2_1,27,4.333333333333333,0.87115873187072
Avoid 2,A2_2,25,2.68,0.8334742068965517
Avoid 2,A2_3,27,3.7037037037037037,0.8821366482846897
Avoid 2,A2_4,28,1.7142857142857142,0.9518750344827586
Avoid 2,A2_5,27,3.259259259259259,0.8899187141517243
Avoid 2,A2_6,29,3.0689655172413794,0.9595863223172415
Avoid 3,A3_1,24,3.4166666666666665,0.7885256107034484
Avoid 3,A3_2,17,4.117647058823529,0.5507646821583447
Avoid 3,A3_3,25,3.04,0.8275917846068965
Avoid 3,A3_4,25,3.36,0.8223187141517243
Avoid 4,A4_1,26,3.269230769230769,0.8568014727724139
Avoid 4,A4_2,27,3.185185185185185,0.8912842313931035
Avoid 4,A4_3,29,2.1724137931034484,0.9769067751724139
Avoid 4,A4_4,27,3.2222222222222223,0.8905945762206897
Avoid 4,A4_5,29,1.6896551724137931,0.9863577931034482
Avoid 5,A5_1,26,3.269230769230769,0.8568014727724139
Avoid 5,A5_2,24,3.4166666666666665,0.7885256107034484
Avoid 5,A5_3,18,2.7777777777777777,0.5989089655172414
Avoid 5,A5_4,3,1.6666666666666667,0.10206896551724137
Avoid 5,A5_5,2,1.5,0.06827586206896552
Avoid 5,A5_6,24,3.4166666666666665,0.7885256107034484
Reach Avoid General,RA_1,28,2.857142857142857,0.9301630344827587
Reach Avoid General,RA_2,19,3.263157894736842,0.6262378810482758
Reach Avoid General,RA_3,29,3.413793103448276,0.9527846781793105
Reach Avoid General,RA_4,29,3.0,0.96063008
Reach Avoid General,RA_5,29,3.4482758620689653,0.952029329324138
Reach Avoid General,RA_6,28,3.357142857142857,0.9210080934620691
Reach Avoid General,RA_7,27,4.444444444444445,0.868927042985931
Reach Avoid X and not Y,RXNY_1,28,1.7142857142857142,0.9517655172413794
Reach Avoid X and not Y,RXNY_2,26,1.4615384615384615,0.8882896551724138
Reach Avoid X and not Y,RXNY_3,27,3.259259259259259,0.8899187141517243
Reach Avoid X and not Y,RXNY_4,28,1.7857142857142858,0.950495724137931
Reach Avoid X and not Y,RXNY_5,27,3.2222222222222223,0.8905945762206897
