Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,24,4.583333333333333,0.7701059734113105
Reach,R_2,29,5.068965517241379,0.9213036499906208
Reach,R_3,29,7.206896551724138,0.8825269853349127
Avoid 2,A2_1,26,4.5,0.8360477969787586
Avoid 2,A2_2,28,3.0,0.9275131089655172
Avoid 2,A2_3,24,3.125,0.7930833324137931
Avoid 2,A2_4,28,1.6428571428571428,0.9531859310344828
Avoid 2,A2_5,22,2.727272727272727,0.7328383503448276
Avoid 2,A2_6,28,2.7857142857142856,0.9316099365517242
Avoid 3,A3_1,18,3.0,0.5962866262068964
Avoid 3,A3_2,16,3.5625,0.5242870992595862
Avoid 3,A3_3,25,3.04,0.8274720055172414
Avoid 3,A3_4,20,2.9,0.6638728331034482
Avoid 4,A4_1,12,2.5833333333333335,0.4009222124137931
Avoid 4,A4_2,16,2.5625,0.5347702124137931
Avoid 4,A4_3,27,1.962962962962963,0.9133089710344828
Avoid 4,A4_4,20,2.8,0.6652521434482758
Avoid 4,A4_5,29,2.0344827586206895,0.9795710344827586
Avoid 5,A5_1,19,2.6842105263157894,0.6334463448275861
Avoid 5,A5_2,18,3.0,0.5962866262068964
Avoid 5,A5_3,20,2.45,0.6699158620689655
Avoid 5,A5_4,11,2.6363636363636362,0.3670885517241379
Avoid 5,A5_5,2,1.5,0.06827586206896552
Avoid 5,A5_6,18,3.0,0.5962866262068964
Reach Avoid General,RA_1,23,3.4347826086956523,0.7553142728827585
Reach Avoid General,RA_2,20,3.05,0.661858764137931
Reach Avoid General,RA_3,20,3.4,0.657126631724138
Reach Avoid General,RA_4,29,2.9655172413793105,0.9612794482758621
Reach Avoid General,RA_5,27,3.259259259259259,0.8896764467862069
Reach Avoid General,RA_6,21,3.0,0.6956518675862069
Reach Avoid General,RA_7,16,3.3125,0.5266714648275862
Reach Avoid X and not Y,RXNY_1,18,2.0,0.6084400055172414
Reach Avoid X and not Y,RXNY_2,28,2.6785714285714284,0.9338513982896552
Reach Avoid X and not Y,RXNY_3,22,2.727272727272727,0.7328383503448276
Reach Avoid X and not Y,RXNY_4,21,1.9523809523809523,0.7104822068965517
Reach Avoid X and not Y,RXNY_5,11,2.0,0.37182013793103447
