Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,29,3.8620689655172415,0.9441336382896552
Reach,R_2,29,3.9310344827586206,0.9427819141517242
Reach,R_3,29,6.931034482758621,0.887614671417922
Avoid 2,A2_1,28,4.964285714285714,0.8923272397296137
Avoid 2,A2_2,29,3.1724137931034484,0.9574776107034484
Avoid 2,A2_3,28,4.0,0.9093579501329655
Avoid 2,A2_4,29,1.4827586206896552,0.9904273103448276
Avoid 2,A2_5,28,3.0714285714285716,0.9264025707034483
Avoid 2,A2_6,29,3.0344827586206895,0.9603549341815174
Avoid 3,A3_1,25,3.44,0.8209805072551725
Avoid 3,A3_2,27,4.296296296296297,0.8719800773074096
Avoid 3,A3_3,28,3.5,0.9184371410780691
Avoid 3,A3_4,26,3.3846153846153846,0.8547736107034483
Avoid 4,A4_1,28,3.0357142857142856,0.9270784327724139
Avoid 4,A4_2,28,2.892857142857143,0.929808645186207
Avoid 4,A4_3,29,1.896551724137931,0.9822474482758621
Avoid 4,A4_4,28,2.9642857142857144,0.928456921048276
Avoid 4,A4_5,29,1.4482758620689655,0.9911169655172414
Avoid 5,A5_1,28,3.2857142857142856,0.9224009210482759
Avoid 5,A5_2,26,3.4615384615384617,0.8534354038068966
Avoid 5,A5_3,24,2.0833333333333335,0.8098060689655173
Avoid 5,A5_4,28,4.0,0.9093579501329655
Avoid 5,A5_5,5,1.8,0.16966896551724137
Avoid 5,A5_6,26,3.4615384615384617,0.8534354038068966
Reach Avoid General,RA_1,29,2.9655172413793105,0.9613732634482759
Reach Avoid General,RA_2,26,3.4615384615384617,0.8534354038068966
Reach Avoid General,RA_3,29,3.8275862068965516,0.9449006550113105
Reach Avoid General,RA_4,29,2.9310344827586206,0.9620223613793104
Reach Avoid General,RA_5,29,3.206896551724138,0.9566268026482758
Reach Avoid General,RA_6,26,3.4615384615384617,0.8534354038068966
Reach Avoid General,RA_7,28,4.714285714285714,0.8962623367104883
Reach Avoid X and not Y,RXNY_1,29,1.8620689655172413,0.9828824827586208
Reach Avoid X and not Y,RXNY_2,27,1.4814814814814814,0.9221514482758622
Reach Avoid X and not Y,RXNY_3,28,3.0714285714285716,0.9264025707034483
Reach Avoid X and not Y,RXNY_4,27,1.4814814814814814,0.9221514482758622
Reach Avoid X and not Y,RXNY_5,23,3.4347826086956523,0.7555432824275863
