Task Set,Task ID,Successes x/29,Avg Steps,Avg Discounted Return
Reach,R_1,29,3.6551724137931036,0.9480292910344826
Reach,R_2,29,4.896551724137931,0.9244979960275863
Reach,R_3,29,7.172413793103448,0.8831256925992208
Avoid 2,A2_1,22,5.090909090909091,0.6993404854152395
Avoid 2,A2_2,29,2.9655172413793105,0.9612794482758621
Avoid 2,A2_3,1,1.0,0.034482758620689655
Avoid 2,A2_4,27,1.8148148148148149,0.9160129655172413
Avoid 2,A2_5,29,3.0,0.9608845072551724
Avoid 2,A2_6,28,3.142857142857143,0.9250773348413793
Avoid 3,A3_1,12,3.9166666666666665,0.3903611969103448
Avoid 3,A3_2,7,2.857142857142857,0.2325373793103448
Avoid 3,A3_3,26,3.923076923076923,0.8455378201379311
Avoid 3,A3_4,21,3.4761904761904763,0.6891327831172414
Avoid 4,A4_1,8,1.75,0.27175172413793103
Avoid 4,A4_2,20,3.0,0.662775265875862
Avoid 4,A4_3,8,1.75,0.27175172413793103
Avoid 4,A4_4,16,3.75,0.5223021954206896
Avoid 4,A4_5,23,2.391304347826087,0.7713089655172414
Avoid 5,A5_1,3,1.3333333333333333,0.10275862068965518
Avoid 5,A5_2,14,4.142857142857143,0.4533366781793103
Avoid 5,A5_3,0,,0.0
Avoid 5,A5_4,0,,0.0
Avoid 5,A5_5,5,2.2,0.16830344827586205
Avoid 5,A5_6,2,1.0,0.06896551724137931
Reach Avoid General,RA_1,29,2.9655172413793105,0.9612794482758621
Reach Avoid General,RA_2,27,8.11111111111111,0.8104244799595006
Reach Avoid General,RA_3,29,3.6551724137931036,0.9480547196689656
Reach Avoid General,RA_4,29,2.896551724137931,0.9626176551724138
Reach Avoid General,RA_5,29,4.172413793103448,0.9381052189793105
Reach Avoid General,RA_6,23,3.3043478260869565,0.757408645186207
Reach Avoid General,RA_7,23,6.0,0.7175039120628551
Reach Avoid X and not Y,RXNY_1,28,1.9285714285714286,0.9477641434482759
Reach Avoid X and not Y,RXNY_2,29,1.5517241379310345,0.988993103448276
Reach Avoid X and not Y,RXNY_3,29,3.0,0.9608845072551724
Reach Avoid X and not Y,RXNY_4,21,2.238095238095238,0.7064264827586206
Reach Avoid X and not Y,RXNY_5,12,3.9166666666666665,0.3903611969103448
